84
84
84
0
192
192
192
0
190
190
190
0
211
211
211
0
119
136
153
0
112
128
144
0
198
226
255
0
185
211
238
0
159
182
205
0
108
123
139
0
0
0
0
0
0
0
0
0
3
3
3
0
5
5
5
0
8
8
8
0
10
10
10
0
13
13
13
0
15
15
15
0
18
18
18
0
20
20
20
0
23
23
23
0
26
26
26
0
28
28
28
0
31
31
31
0
33
33
33
0
34
34
34
0
36
36
36
0
38
38
38
0
41
41
41
0
43
43
43
0
46
46
46
0
48
48
48
0
51
51
51
0
54
54
54
0
56
56
56
0
59
59
59
0
61
61
61
0
64
64
64
0
66
66
66
0
69
69
69
0
71
71
71
0
74
74
74
0
77
77
77
0
79
79
79
0
82
82
82
0
84
84
84
0
85
85
85
0
87
87
87
0
89
89
89
0
92
92
92
0
94
94
94
0
97
97
97
0
99
99
99
0
102
102
102
0
105
105
105
0
107
107
107
0
110
110
110
0
112
112
112
0
115
115
115
0
117
117
117
0
119
119
119
0
120
120
120
0
122
122
122
0
125
125
125
0
127
127
127
0
130
130
130
0
133
133
133
0
135
135
135
0
136
136
136
0
138
138
138
0
140
140
140
0
143
143
143
0
145
145
145
0
148
148
148
0
150
150
150
0
153
153
153
0
156
156
156
0
158
158
158
0
161
161
161
0
163
163
163
0
166
166
166
0
168
168
168
0
171
171
171
0
173
173
173
0
176
176
176
0
179
179
179
0
181
181
181
0
184
184
184
0
187
187
187
0
186
186
186
0
189
189
189
0
191
191
191
0
194
194
194
0
196
196
196
0
240
248
255
1
138
43
226
1
95
159
159
1
95
158
160
1
95
158
160
1
152
245
255
1
142
229
238
1
122
197
205
1
83
134
139
1
66
66
111
1
100
149
237
1
72
61
139
1
0
206
209
1
0
191
255
1
0
191
255
1
0
178
238
1
0
154
205
1
0
104
139
1
30
144
255
1
30
144
255
1
28
134
238
1
24
116
205
1
16
78
139
1
170
187
204
1
173
216
230
1
191
239
255
1
178
223
238
1
154
192
205
1
104
131
139
1
224
255
255
1
224
255
255
1
209
238
238
1
180
205
205
1
122
139
139
1
135
206
250
1
176
226
255
1
164
211
238
1
141
182
205
1
96
123
139
1
132
112
255
1
153
204
255
1
176
196
222
1
202
225
255
1
188
210
238
1
162
181
205
1
110
123
139
1
112
219
147
1
0
0
205
1
123
104
238
1
72
209
204
1
25
25
112
1
0
0
128
1
175
238
238
1
187
255
255
1
174
238
238
1
150
205
205
1
102
139
139
1
176
224
230
1
65
105
225
1
72
118
255
1
67
110
238
1
58
95
205
1
39
64
139
1
0
34
102
1
135
206
235
1
135
206
255
1
126
192
238
1
108
166
205
1
74
112
139
1
106
90
205
1
131
111
255
1
122
103
238
1
105
89
205
1
71
60
139
1
70
130
180
1
99
184
255
1
92
172
238
1
79
148
205
1
54
100
139
1
51
102
153
1
51
153
204
1
102
153
204
1
127
255
212
1
127
255
212
1
118
238
198
1
102
205
170
1
69
139
116
1
240
255
255
1
240
255
255
1
224
238
238
1
193
205
205
1
131
139
139
1
0
0
255
1
0
0
255
1
0
0
